id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
5455,1997-08-03,574842.24,5,6,4175,4755,2,1,4,3,11,1908,1048,1993,0,98010,47.723349680256874,-121.61493189982639
5456,2024-02-05,382523.89,2,4,4610,1060,1,0,4,1,2,2723,1387,2013,0,98005,47.55320410040508,-122.33574034549235
5457,2012-04-17,653878.4,5,6,2884,9259,2,1,2,4,13,2005,1977,1950,1993,98002,47.12611844256489,-121.78899782493858
5458,2009-05-10,672163.62,2,1,4493,1340,3,0,1,3,9,1631,1106,1961,0,98006,47.78170965773334,-122.11027684365989
5459,2019-03-29,506880.32,5,6,1254,5116,1,1,2,5,1,1040,1912,2003,0,98008,47.181288571164636,-122.58979098718923
5460,2003-07-04,400909.68,1,3,2078,1621,1,0,4,1,8,2419,1205,1993,0,98007,47.16402745214373,-121.63231412060394
5461,1987-04-24,653052.05,8,1,1636,5639,2,0,0,3,12,3876,169,1936,0,98002,47.345112754218874,-122.15454536331998
5462,2004-08-07,424094.31,4,4,2669,3993,2,0,3,3,11,2431,1417,2003,2016,98006,47.305804946471575,-121.7885933016136
5463,2012-12-20,560064.47,7,1,1034,4785,1,1,2,1,10,4048,596,1995,0,98006,47.69809278134624,-122.40287707683997
5464,2018-01-28,512093.06,1,3,3343,2434,3,1,0,5,3,3475,996,2007,2010,98001,47.784324904825596,-121.70801880329333
5465,1994-11-18,436010.4,3,4,4705,3458,3,0,2,5,3,4043,260,1993,0,98002,47.50672518180985,-122.35612562241654
5466,2017-06-29,618596.11,2,1,3501,5588,1,0,2,3,3,3156,992,1999,0,98008,47.45343463017412,-121.61081537554153
5467,2022-10-29,552907.85,4,5,845,8405,3,1,0,5,2,2521,1472,1991,0,98010,47.153983799911074,-122.14474449744597
5468,2001-12-09,520408.92,8,4,1687,2227,3,1,0,2,9,791,738,1988,2022,98001,47.36945298923596,-121.76595080291915
5469,1979-08-15,446816.89,1,2,1120,6492,2,1,4,4,13,3692,235,1957,0,98001,47.648235419582704,-122.42917555861496
5470,1985-07-03,599122.93,4,5,3130,4684,2,0,0,4,5,3814,1438,1942,1985,98006,47.26823028524229,-121.98431158281973
5471,2023-07-12,508050.73,7,5,3260,9063,3,0,2,5,1,4163,1457,1948,0,98006,47.768161736793424,-122.47263997635294
5472,1979-04-15,478975.1,4,3,3308,4685,2,0,3,5,5,3511,1103,1952,2005,98010,47.338171449953116,-121.7722337024404
5473,1998-04-13,442804.26,1,5,4151,3208,3,1,3,5,7,2291,1521,1995,2011,98003,47.76263480913102,-121.64426776613526
5474,1952-01-31,340459.15,1,3,3134,2462,2,1,0,5,5,2821,1968,1901,0,98001,47.64606665805271,-122.36290337056477
5475,1903-05-10,493734.84,6,3,1874,9453,2,0,4,3,13,4489,1419,1903,0,98003,47.56232782078176,-122.00200834252033
5476,2024-09-28,464367.18,7,5,4674,8223,1,0,3,5,8,981,14,1909,1988,98006,47.190374777595,-121.89215443927566
5477,1936-05-27,484396.0,6,2,2410,3739,1,0,0,1,13,3185,1074,1913,0,98001,47.06917232140134,-121.71880529450864
5478,1976-12-09,640652.71,1,5,1613,6419,3,1,0,5,4,3632,611,1963,1995,98004,47.17149358774436,-121.64090524150907
5479,2022-06-27,508206.19,6,2,4771,2011,3,0,4,2,2,3519,1264,1993,0,98010,47.54205778050268,-122.49276914288671
5480,2024-03-23,395554.51,5,6,1324,6129,3,0,1,1,6,2566,1327,2000,2015,98001,47.60193805325451,-121.81204255338606
5481,2019-01-22,550927.87,4,6,4220,9538,3,1,3,3,12,3834,1974,1954,2019,98003,47.00456530637824,-122.24363197357586
5482,2023-09-29,454562.33,1,2,4662,5712,1,1,0,3,11,750,673,1943,0,98009,47.10869253128771,-121.78116370525032
5483,1965-04-26,527994.06,1,1,2595,3939,2,0,2,5,7,1702,735,1965,2006,98007,47.13238901686644,-121.94460094491669
5484,2002-03-15,439920.17,6,6,1210,1121,1,0,3,1,5,1922,366,1958,0,98008,47.356966116894846,-122.09292456599842
5485,2024-04-23,303410.24,7,3,1202,1215,1,0,0,4,6,1643,681,2024,0,98001,47.587731983968204,-122.3783271303977
5486,2019-12-13,593119.41,8,4,2645,1547,3,1,0,2,3,2198,1238,2015,0,98002,47.65932255922318,-122.07504882364444
5487,1945-07-19,399698.92,3,4,4804,5398,2,0,2,4,9,629,1618,1919,0,98010,47.4586362263748,-122.53652134238953
5488,2015-08-10,498028.29,1,1,3484,8500,2,0,3,4,5,3299,1926,1936,0,98010,47.28776968428766,-122.05439199358491
5489,2008-08-04,440589.95,4,1,2530,7549,2,0,0,3,3,3069,1516,1956,2010,98002,47.465614841369046,-121.70098997231415
5490,2017-01-15,556315.67,2,5,2719,7268,1,1,1,5,5,2496,622,2005,0,98005,47.62962085918004,-121.70145060337506
5491,1984-02-06,451658.28,4,6,4062,6579,1,0,3,2,12,2577,1825,1917,0,98008,47.49669658390466,-122.08984758699364
5492,1954-06-27,460657.58,1,6,1182,3326,3,1,0,5,8,1202,390,1941,0,98001,47.21782725386735,-121.60613545475009
5493,2006-08-10,494919.1,3,5,1805,1396,1,0,0,2,5,3907,1446,1935,0,98010,47.6484409577513,-122.24518065216671
5494,2020-08-30,537289.07,5,6,1450,4913,1,1,1,2,12,4148,795,1931,0,98003,47.798440481407205,-122.20579455111722
5495,2023-01-03,401024.53,2,6,2024,1583,1,1,0,5,8,4047,1235,2017,0,98002,47.499079127804336,-121.62789041203189
5496,2023-12-26,671698.41,6,3,4505,6393,3,0,3,1,5,2862,1900,2019,2020,98010,47.30716554215551,-121.69193684311479
5497,2017-02-01,513196.53,5,5,1495,2281,3,1,4,4,1,3527,1353,1934,1958,98003,47.50882524431916,-121.67389934562277
5498,2016-07-31,283111.54,7,6,1660,7546,2,0,2,5,12,2795,1190,1989,0,98009,47.7986812625256,-121.64696651752901
5499,2006-10-21,493986.56,4,6,2099,1728,1,0,1,3,9,1784,450,1998,0,98006,47.41535822556916,-122.45771440722744
5500,2024-04-11,347969.99,1,5,1794,5444,3,1,2,1,13,2684,269,1932,0,98006,47.53732182338038,-122.15463805163905
5501,2014-10-25,497283.15,1,4,3732,8518,3,0,3,3,4,3954,1793,1989,0,98009,47.14763067949221,-121.91812155612355
5502,2022-12-24,436277.09,5,3,3329,4766,1,0,2,3,2,4107,827,2010,0,98002,47.630452866170145,-122.36323516219602
5503,2003-06-23,539167.6,5,2,2459,5983,1,1,4,1,11,4141,140,1943,0,98008,47.79879855413014,-122.4676136370072
5504,1944-11-01,363615.66,6,4,1241,2781,3,1,2,5,6,1517,1903,1918,0,98003,47.62734545064976,-121.90586655353934
5505,2010-02-15,412810.97,2,3,3727,6362,1,0,3,4,13,3294,1579,1985,0,98003,47.000345944356326,-121.89072380701153
5506,2014-10-21,326214.91,3,5,2090,9840,2,0,3,3,6,3618,590,1997,0,98003,47.37666473790801,-122.30560698574561
5507,1930-12-27,418656.45,5,1,1666,7173,2,1,3,3,11,1288,443,1924,0,98010,47.16420641882563,-122.2618096319378
5508,1997-12-08,618773.44,2,2,2382,6552,1,1,1,5,2,1553,1751,1986,2020,98002,47.31467327864707,-122.04425655270275
5509,1952-05-18,522986.56,7,3,4562,1497,1,0,0,1,13,4417,565,1903,0,98009,47.31271991010322,-121.7355230450612
5510,2005-03-16,574219.59,2,5,932,1155,1,0,1,2,3,4188,303,1955,0,98009,47.55017117389143,-122.06651899560303
5511,1983-06-15,482460.54,1,3,4693,8985,2,1,0,4,1,826,81,1927,0,98010,47.54752172487624,-122.47471011047143
5512,1948-09-01,602992.63,8,4,3160,4203,1,1,1,2,2,2874,275,1912,2020,98003,47.59206107139482,-122.59312163444523
5513,1985-07-04,329318.65,8,5,3908,3301,3,1,1,4,4,3285,843,1984,0,98004,47.40597980938591,-121.66311721267026
5514,2018-03-25,320519.28,6,2,2255,2026,3,1,3,2,8,1917,824,2007,0,98010,47.17915633806636,-122.49020095570336
5515,1990-07-10,632702.5,3,6,3546,9794,2,1,1,2,8,2010,1094,1923,0,98004,47.71681106962275,-122.18584666311241
5516,1998-09-14,343413.45,8,4,3263,3945,2,0,4,1,7,2820,1332,1966,2000,98002,47.113147346166095,-122.18843643144189
5517,1997-01-13,461428.46,8,2,3246,4093,2,1,1,2,8,2167,1189,1984,0,98009,47.687876001373304,-121.92901371651124
5518,2004-08-04,571516.92,7,1,3412,4022,2,1,4,3,13,1730,901,1979,0,98005,47.31995399599168,-122.19162411878575
5519,2018-11-17,497675.35,5,3,3335,6831,1,1,2,4,6,3332,843,2005,0,98005,47.1052352365304,-122.2806163152581
5520,1981-07-02,638943.61,5,1,4125,9577,3,1,4,2,4,3498,373,1929,0,98002,47.46422578824517,-121.69447735803807
5521,2023-05-12,388900.1,3,2,2118,7098,1,1,4,3,10,3931,1585,2023,0,98004,47.33893781276313,-122.37926162562152
5522,2022-10-06,568500.25,1,6,1611,4149,2,0,1,5,11,714,1263,1916,0,98001,47.47897449983104,-122.134957817997
5523,2019-08-03,634427.81,6,1,1595,6613,2,0,2,3,10,4256,1638,1993,0,98003,47.60801783638712,-122.4920325576425
5524,1997-04-25,572931.85,6,4,1797,3133,2,1,1,1,7,3121,1313,1926,0,98003,47.312758532597734,-121.95481040910992
5525,2019-04-15,621845.78,4,5,4385,7247,1,0,3,4,10,2347,1415,2000,0,98006,47.25545246548768,-121.67014125249287
5526,1998-01-14,491303.71,8,1,3605,3275,2,1,4,4,11,3149,1170,1996,0,98001,47.785037901789664,-122.30004097519551
5527,1922-10-07,677576.42,5,4,1589,3782,2,1,4,4,7,4033,1023,1903,0,98005,47.034693506215305,-122.11333223674619
5528,2016-05-14,427206.34,4,5,2572,3823,2,0,2,3,1,1227,1565,1934,0,98005,47.368476018741426,-121.93330842375964
5529,1910-04-05,413086.9,7,1,1314,6387,3,1,3,5,10,1587,981,1909,0,98008,47.5949600487255,-121.92554587420143
5530,1989-09-29,475796.09,5,1,4333,5024,1,1,4,4,12,1872,1377,1961,1999,98010,47.25778208161291,-122.05672080625655
5531,2007-01-02,489427.28,4,2,4980,9104,1,1,1,4,12,4250,545,1943,0,98010,47.322942130225194,-122.46490792768529
5532,2018-10-01,434985.69,7,4,3264,7306,2,0,3,1,3,2915,611,2005,0,98010,47.26166867307101,-122.2375169289181
5533,1980-04-18,537490.25,7,3,2836,9597,1,0,4,5,10,3706,104,1971,2013,98004,47.60113385840462,-121.78561717450657
5534,1995-01-23,503981.76,7,4,3818,2054,1,1,0,1,13,1548,1746,1939,1963,98008,47.77201764191586,-121.9574355257743
5535,2007-11-08,573286.68,5,6,3343,3231,3,0,2,1,10,2525,722,1988,1993,98006,47.2210302991809,-121.92788508315986
5536,1989-01-18,491307.33,4,2,4498,9991,2,0,4,1,8,2580,996,1943,0,98010,47.67519464909912,-122.17298521890677
5537,2014-09-17,398316.37,2,5,2435,5937,3,1,4,2,13,2118,1270,1993,2006,98002,47.67656722985322,-121.69504167258509
5538,2024-07-06,502569.26,8,2,2573,6906,2,0,3,1,11,1646,1560,1978,1986,98005,47.598961919870796,-121.89709991694215
5539,1986-05-15,537525.34,5,5,4593,4540,1,0,1,2,1,1124,1367,1972,1990,98007,47.30252897871762,-121.70641915776267
5540,2022-02-24,258956.24,7,6,3403,8451,2,0,2,2,11,1930,65,2016,0,98008,47.45708789443652,-122.48546722303908
5541,2015-09-02,496403.51,8,1,2133,2839,3,1,4,4,8,1821,1785,2014,0,98003,47.74759639454333,-122.2489631621283
5542,1989-10-25,559247.77,6,1,1186,1482,1,1,1,2,7,1155,1611,1979,0,98010,47.53349239170165,-122.31207164110874
5543,2022-11-11,493649.27,7,3,1899,2279,2,1,4,3,2,4365,308,2022,2023,98007,47.3180694845969,-122.2439428330841
5544,2023-02-19,662950.99,5,5,3051,7693,1,1,1,5,8,3995,99,1972,0,98005,47.27574240996284,-121.73730492560895
5545,1911-11-01,420108.89,2,2,1078,6805,2,1,0,5,1,3049,1094,1908,0,98007,47.3036515035785,-121.90823415855101
5546,1929-06-09,571284.72,2,3,4893,9684,1,1,4,3,12,3122,824,1919,1979,98002,47.05718357927957,-121.68356044680074
5547,1988-09-08,404155.77,4,4,4049,8048,2,1,4,2,8,1911,1660,1931,1941,98002,47.27049639006505,-122.10219545284532
5548,1996-08-28,427214.95,6,3,2727,7059,2,0,4,3,1,503,1759,1992,2014,98006,47.61807845787303,-122.40761849608347
5549,1996-07-13,516905.97,6,4,4698,2686,3,1,1,2,4,737,1613,1948,0,98001,47.73345111177533,-121.68608807061153
5550,1972-06-04,407354.86,7,3,2811,5224,3,1,3,4,2,2240,1933,1940,0,98002,47.146280148536526,-121.72353090534192
5551,1978-07-23,460794.34,1,1,4340,6428,1,1,3,4,10,3259,143,1902,0,98005,47.50664761231286,-122.163957015026
5552,2015-02-11,350213.45,7,2,2092,8851,3,0,4,2,10,3130,1770,2015,0,98005,47.30136187088068,-122.21383296828874
5553,2020-10-17,342811.9,8,3,3509,5820,3,0,4,2,12,2064,1720,2012,0,98005,47.542769660148736,-121.67702780594011
5554,1961-10-03,635889.36,6,5,3645,9899,1,0,0,3,6,793,1863,1956,0,98003,47.433333725147094,-122.11711362482777
5555,2016-03-10,321808.92,7,6,2724,8668,2,1,0,5,12,3417,1786,2012,2018,98008,47.00277143231127,-121.83673499959706
5556,2021-08-19,513934.52,2,5,3603,8601,1,0,1,3,12,1857,1930,2021,0,98003,47.248663634286785,-122.53529500105215
5557,2010-12-08,455090.7,3,5,1541,7429,3,1,3,4,3,3693,1196,1998,0,98005,47.559788511502894,-122.32135547420823
5558,2023-06-13,403714.88,2,6,1149,4427,1,1,1,2,2,892,1479,1977,0,98005,47.47809317937037,-122.09067005511882
5559,1929-08-06,601549.49,7,3,2153,3634,1,1,2,5,13,994,1900,1909,1940,98006,47.08444038822714,-121.88913411031805
5560,2013-04-17,550948.48,6,4,3938,5377,2,1,3,4,4,2805,173,1985,1988,98002,47.50639134041063,-122.57903956981139
5561,2008-11-09,463353.64,4,1,3637,2904,1,1,2,2,13,3419,1354,1903,1917,98005,47.58736174024769,-121.88480579332624
5562,1987-07-27,530688.19,3,4,4474,9459,1,0,3,4,1,1611,1177,1985,0,98002,47.60127685182194,-121.74273857350794
5563,2021-01-12,443372.17,1,3,4817,2109,2,1,2,3,6,3721,345,2017,0,98008,47.513921586701656,-121.63112973032224
5564,2024-11-15,301305.31,6,5,3715,3859,1,0,0,4,9,1446,1945,2022,2022,98001,47.030627186336076,-122.44146467374827
5565,1975-09-15,277766.85,5,4,1826,5966,1,1,3,5,6,2727,326,1957,0,98002,47.16148237806091,-122.00220240557894
5566,1986-02-04,599624.09,1,6,1863,7562,3,1,4,1,6,3744,269,1950,0,98008,47.18069534896712,-121.8999583199597
5567,1995-01-07,489222.36,7,6,4723,8962,1,0,3,5,3,969,701,1985,0,98006,47.24979584959364,-122.47871572653258
5568,2014-09-02,610843.52,6,2,3570,5957,2,0,0,1,3,1934,155,1905,0,98003,47.19851584726473,-122.42677054685801
5569,1960-02-06,488618.9,2,4,1325,3076,2,0,0,1,11,3373,421,1935,0,98010,47.293438018504894,-122.3200133094338
5570,1986-11-12,421474.4,4,3,939,8725,2,0,4,2,11,3803,200,1967,1996,98010,47.54882438684101,-122.55250845693581
5571,1976-09-29,567022.67,2,3,1359,3081,2,0,0,5,8,3836,1085,1976,0,98003,47.21743322698472,-121.87329235071599
5572,2003-12-18,515843.74,6,3,3510,1633,2,0,1,5,8,3629,1840,2002,0,98001,47.74014195047302,-122.46581601869528
5573,1976-10-02,455827.72,3,2,920,8645,1,1,3,4,1,1256,689,1974,2005,98003,47.53996005484092,-121.88300077538875
5574,1972-03-17,518961.49,8,2,3943,3719,1,0,4,5,12,3548,176,1957,0,98003,47.04976511399613,-122.33998852502376
5575,2017-11-02,431371.5,3,6,2912,4490,2,0,4,3,6,3449,1549,1966,0,98009,47.70019106924262,-121.7584237623004
5576,1953-09-09,543834.17,8,1,2291,9767,1,1,3,3,9,4095,309,1953,0,98010,47.43670894538904,-121.78410357688664
5577,2014-06-19,415493.89,3,1,2369,3092,3,0,3,1,1,4060,1384,2010,0,98004,47.24010199525042,-122.00913536428665
5578,2016-09-18,424887.19,2,6,2938,5269,3,0,0,3,9,2598,849,1942,0,98003,47.662460393544194,-121.73082309728119
5579,2015-04-15,582797.84,6,6,3259,1089,3,0,4,2,6,3925,1326,1966,0,98007,47.375683116907474,-122.13681269135594
5580,2020-10-22,482339.6,5,3,1635,9388,3,1,2,3,6,3895,18,2017,0,98004,47.481277714198114,-122.26341771543969
5581,1966-10-05,605292.03,4,3,2015,3175,2,0,4,5,7,2517,1883,1900,0,98010,47.05743898611415,-122.10012745118166
5582,1955-03-31,462618.2,3,6,3646,9148,2,0,1,5,1,1891,1375,1939,0,98008,47.20144123137787,-121.7718035202439
5583,2006-11-28,388246.69,4,2,1399,2039,1,0,3,2,7,3871,894,1985,0,98010,47.47630702701028,-122.0195907795445
5584,1937-02-06,378217.32,3,4,2358,8694,1,0,4,3,2,1859,1358,1927,2001,98002,47.56571062347953,-121.6508604331882
5585,1965-12-01,427047.1,4,4,1829,2608,3,1,3,4,12,1961,325,1947,2023,98003,47.5207789902019,-121.95353609746377
5586,1997-12-24,383508.46,1,5,3229,9003,2,0,1,2,3,1803,1556,1953,0,98002,47.691130939687405,-121.76478326573354
5587,2018-09-17,512985.96,5,6,2548,1778,2,0,2,1,8,3812,1085,2009,0,98010,47.67995067332531,-121.64664218943611
5588,1977-01-03,408295.17,8,2,2753,3103,1,0,1,4,4,1952,446,1976,0,98006,47.41028105758233,-122.3928790328554
5589,1982-11-28,350695.16,5,2,995,1594,2,0,0,2,12,3599,244,1930,0,98001,47.31527020066565,-122.08087816065273
5590,2023-11-05,272092.82,3,2,963,4049,1,1,1,5,3,822,331,1981,0,98007,47.34920075884235,-122.13998640992222
5591,1964-04-30,519713.2,4,1,2253,5900,3,0,4,3,4,1752,412,1961,0,98005,47.284528863332284,-122.0851833534318
5592,1983-10-01,648097.31,3,2,1486,4396,2,0,3,2,13,2784,610,1938,0,98003,47.31048842320289,-122.08281495362128
5593,2022-01-04,373819.63,3,1,3059,3382,2,0,2,1,6,4203,654,1938,0,98005,47.137707971603454,-122.49758028126641
5594,1974-03-08,487389.9,1,4,4985,5984,1,0,4,1,12,2395,404,1951,0,98003,47.5653647612203,-121.88373840893216
5595,1976-02-16,410332.89,6,1,1586,1008,2,1,1,2,7,3591,1813,1916,1987,98006,47.48894214480739,-122.30463425117344
5596,1968-06-19,516843.3,4,3,3756,7602,2,1,1,1,10,2807,1339,1918,1986,98001,47.16732683519008,-122.35170754554981
5597,1997-01-30,627863.15,5,5,1271,1610,2,0,3,3,12,1458,1441,1987,1995,98007,47.62588880712511,-121.7116944086404
5598,1967-12-06,466175.52,4,4,1827,2827,2,1,3,2,3,3010,1963,1965,1974,98003,47.68171489123552,-122.26859029504834
5599,2010-11-09,458139.43,3,3,1130,5066,2,1,3,3,8,4269,1318,1966,0,98009,47.63717484904839,-122.07475677258402
5600,1967-03-11,619698.52,5,5,2928,6892,2,0,3,5,7,3590,1837,1959,0,98007,47.64338061847225,-121.95385466210176
5601,2010-12-27,595618.88,6,1,3459,2476,3,1,4,5,3,1924,1514,2010,0,98007,47.28771115449495,-121.64624986551861
5602,1954-04-11,402130.52,7,2,2800,6140,3,0,4,1,7,4337,1502,1911,0,98006,47.229354882637324,-122.02904403980075
5603,1991-10-07,430340.67,5,6,1789,8615,1,1,0,2,11,1288,1467,1909,0,98009,47.082012334630086,-122.00825933317242
5604,1988-10-02,660362.65,5,5,2704,8119,3,1,1,5,2,2054,288,1974,0,98004,47.42999583552989,-121.63824643642822
5605,1996-02-19,496978.41,1,2,1286,7743,2,1,1,1,9,1280,1281,1989,0,98001,47.12293857393703,-122.43087771144056
5606,2021-08-19,550210.8,4,4,4248,9153,3,1,1,3,3,3188,826,2015,2021,98010,47.02381042558764,-121.92916429850627
5607,1961-04-14,491232.9,3,4,2175,6790,1,1,2,4,13,3764,1092,1959,0,98008,47.74185958282054,-121.73842001744258
5608,1968-08-07,362622.39,4,6,4538,7548,3,0,0,5,3,1124,428,1958,0,98009,47.40817168809096,-122.32456951258168
5609,1945-05-17,491636.53,6,5,1106,6235,3,0,1,3,13,1767,1784,1906,0,98002,47.0572242625603,-121.75219242304416
5610,1953-02-04,341783.33,6,6,1718,7680,1,0,0,3,4,2464,496,1905,1971,98005,47.096636362863414,-121.69810885142941
5611,1942-12-13,441991.37,8,2,2433,6728,2,0,1,1,5,2239,444,1932,0,98010,47.06449922640376,-121.85340590253449
5612,2018-12-11,537801.58,3,2,4595,9388,3,1,4,2,8,3145,1737,1983,1987,98002,47.37651545964248,-121.9460504995689
5613,1937-02-27,526073.08,4,6,2592,9349,1,0,4,5,2,1012,1539,1913,1934,98010,47.56402732287397,-122.47198387770439
5614,2023-09-03,212516.4,4,6,2496,8799,1,1,1,1,3,1009,899,2005,2019,98004,47.477579766308224,-121.78812510657707
5615,2020-02-10,584148.23,7,4,1365,8937,1,0,1,2,7,3210,239,1938,0,98009,47.25238665643711,-122.33831459531561
5616,2024-12-10,456910.15,7,4,4055,3950,1,1,1,2,12,1761,191,2017,0,98004,47.57908570453352,-122.5627721232017
5617,1985-02-07,562541.21,2,1,3057,8369,3,1,1,3,12,2446,185,1936,0,98006,47.337524871955615,-122.31412335932781
5618,2010-02-26,483366.51,6,1,1268,5257,2,0,0,1,5,968,627,1980,0,98010,47.02182717440668,-122.31390845926121
5619,2005-04-18,570023.45,1,5,2162,9941,2,0,2,1,13,4185,373,1958,0,98006,47.05471324601277,-121.62622925792596
5620,1992-05-03,555836.25,1,2,2332,1400,1,0,1,4,12,1594,1124,1954,1986,98001,47.601598398087276,-122.18599034712825
5621,2005-02-21,655882.37,6,2,2437,3218,2,0,3,1,11,1154,1516,1951,1999,98001,47.094792291479166,-122.34103431110488
5622,2020-01-12,522252.98,7,3,1698,1752,1,1,4,4,9,2790,1074,2016,0,98010,47.74025200845952,-122.49563988361339
5623,1954-11-08,499753.18,6,1,3081,9285,1,1,0,1,6,3887,1520,1940,0,98008,47.725124210299384,-122.12721647522133
5624,1929-06-06,395279.31,6,5,3550,9937,1,0,0,5,12,1359,1035,1911,2009,98003,47.39285093091152,-122.19783573309037
5625,2021-02-04,386652.67,3,1,4709,7578,2,1,4,1,3,4109,525,2011,0,98005,47.59273233294522,-121.9771222102218
5626,1935-10-20,405786.11,1,3,1991,1880,3,0,3,5,12,1850,73,1912,1984,98004,47.463903878889504,-122.09260195002256
5627,2007-08-27,431802.2,5,1,1008,4865,3,0,2,3,13,2420,412,1945,0,98009,47.27846578441704,-122.18030645310284
5628,2013-10-06,421223.33,8,2,3056,4319,2,0,2,2,1,989,1448,1922,0,98009,47.00694659300787,-122.03615618791353
5629,1981-12-13,494967.57,7,1,4562,9195,2,0,2,4,1,2738,973,1968,2008,98001,47.12733080490351,-122.32894439004595
5630,2007-08-18,537424.99,8,1,1443,5866,1,0,1,2,3,788,941,1990,0,98004,47.65922650457828,-122.33086608762035
5631,1985-08-04,539414.89,8,2,1733,3253,1,0,1,2,13,718,159,1920,0,98006,47.61085251013726,-121.95825808166583
5632,1992-07-19,429906.7,3,1,1751,5058,1,1,1,5,1,2477,1854,1986,0,98008,47.26092122263673,-122.19066389337092
5633,1985-05-26,745782.71,4,2,4269,5027,3,1,2,2,5,2145,503,1934,0,98003,47.31903089112714,-121.99686549314697
5634,1962-01-16,541024.13,4,1,1320,9910,2,1,4,4,10,4190,1784,1962,0,98002,47.66921787820981,-121.84902468351902
5635,2023-06-21,420842.6,6,6,881,1528,3,1,3,4,4,2681,440,1914,0,98001,47.15512292615171,-122.0218536952063
5636,1956-11-29,332236.42,3,2,2313,6406,3,0,4,1,1,623,1015,1936,0,98002,47.554898699587746,-122.44682533896447
5637,1998-06-23,571065.72,6,1,3705,2359,3,0,1,5,4,3081,520,1988,2016,98009,47.3789800350964,-122.11967256261104
5638,1952-10-20,502755.0,4,5,2059,6296,1,0,3,4,6,1559,726,1937,0,98005,47.045240060567636,-121.81125264489786
5639,1991-09-09,440823.83,7,1,1465,7788,1,0,0,2,6,1707,1567,1963,0,98010,47.74208501931476,-122.12684612059289
5640,2009-03-19,572379.99,3,1,2710,4096,3,1,4,5,9,1997,884,1937,0,98001,47.29958819042411,-122.36195449189657
5641,1985-06-29,659027.37,2,6,3150,4933,2,0,4,3,8,4173,633,1926,0,98005,47.58247440414569,-121.9043684410875
5642,2011-12-07,465958.23,5,5,4848,7583,1,0,2,5,5,1014,1119,1974,0,98008,47.523000454695946,-121.68820796542042
5643,1914-05-29,666746.44,5,4,3393,1699,1,1,3,3,12,1327,1701,1905,0,98001,47.67198902836404,-121.85329786097594
5644,1980-06-27,535027.74,4,4,1609,4190,2,0,0,2,6,1314,473,1939,0,98002,47.215470597544154,-122.19465511889648
5645,1957-11-06,449792.52,8,2,1785,9869,3,1,0,3,7,3087,508,1904,0,98001,47.62388039902241,-122.17776758429977
5646,2019-11-12,521870.83,2,4,3206,8177,3,1,2,4,11,2696,1379,2014,0,98002,47.322191342299945,-121.77656686337572
5647,1928-05-07,477729.69,1,6,4095,1294,2,0,2,4,8,689,101,1912,1966,98007,47.12998795506686,-121.82899284286042
